"","completion_code","source_type","X_F","posterior_blue_F","posterior_blue_F_data","block_stage","trial_number_within_block","condition","news_station_first","with_independent_council","X_I","block_half","block_quarter","correct_state","ground_truth","agent_name","learner_type","b_F_estimate","g_F_estimate","posterior_blue_I","a_I","c_I","a_F","c_F","posterior_indep","logodds_blue_I"
"3411","9uledqxn","opposite",3,NA,NA,"normal",11,"With","First","false",5,1,2,"blue",1,"9uledqxn","ground_truth",0.351351351351351,0.352941176470588,0.381471505841111,-1,0.618528494158889,NA,NA,NA,NA
"3412","9uledqxn","opposite",4,NA,NA,"normal",12,"With","First","false",0,1,2,"green",-1,"9uledqxn","ground_truth",0.380952380952381,0.352941176470588,0.199104944089186,-1,0.800895055910814,NA,NA,NA,NA
"3413","9uledqxn","opposite",0,NA,NA,"normal",13,"With","First","false",4,1,2,"blue",1,"9uledqxn","ground_truth",0.380952380952381,0.318181818181818,0.936963521351923,1,0.936963521351923,NA,NA,NA,NA
"3414","9uledqxn","opposite",2,NA,NA,"normal",14,"With","First","false",3,1,2,"blue",1,"9uledqxn","ground_truth",0.340425531914894,0.318181818181818,0.673628970878399,1,0.673628970878399,NA,NA,NA,NA
"3415","9uledqxn","opposite",4,NA,NA,"normal",15,"With","First","false",3,2,3,"green",-1,"9uledqxn","ground_truth",0.346153846153846,0.318181818181818,0.140254902803643,-1,0.859745097196357,NA,NA,NA,NA
"3416","9uledqxn","opposite",3,NA,NA,"normal",16,"With","First","false",5,2,3,"blue",1,"9uledqxn","ground_truth",0.346153846153846,0.296296296296296,0.386494278541069,-1,0.613505721458931,NA,NA,NA,NA
"3417","9uledqxn","opposite",4,NA,NA,"normal",17,"With","First","false",0,2,3,"green",-1,"9uledqxn","ground_truth",0.368421052631579,0.296296296296296,0.157012659694353,-1,0.842987340305647,NA,NA,NA,NA
"3418","9uledqxn","opposite",5,NA,NA,"normal",18,"With","First","false",0,2,3,"green",-1,"9uledqxn","ground_truth",0.368421052631579,0.28125,0.0398223438201175,-1,0.960177656179882,NA,NA,NA,NA
"3419","9uledqxn","opposite",5,NA,NA,"normal",19,"With","First","false",1,2,3,"green",-1,"9uledqxn","ground_truth",0.368421052631579,0.243243243243243,0.0319853827045743,-1,0.968014617295426,NA,NA,NA,NA
"3420","9uledqxn","opposite",4,NA,NA,"normal",20,"With","First","false",2,2,3,"green",-1,"9uledqxn","ground_truth",0.368421052631579,0.214285714285714,0.142356954840273,-1,0.857643045159727,NA,NA,NA,NA
"3421","9uledqxn","opposite",5,NA,NA,"normal",21,"With","First","false",0,2,3,"green",-1,"9uledqxn","ground_truth",0.368421052631579,0.212765957446809,0.0270735511570275,-1,0.972926448842973,NA,NA,NA,NA
"3422","9uledqxn","opposite",4,NA,NA,"normal",22,"With","First","false",1,2,4,"green",-1,"9uledqxn","ground_truth",0.368421052631579,0.192307692307692,0.141365046897038,-1,0.858634953102962,NA,NA,NA,NA
"3423","9uledqxn","opposite",5,NA,NA,"normal",23,"With","First","false",1,2,4,"green",-1,"9uledqxn","ground_truth",0.368421052631579,0.192982456140351,0.0243171834480786,-1,0.975682816551921,NA,NA,NA,NA
"3424","9uledqxn","opposite",1,NA,NA,"normal",24,"With","First","false",3,2,4,"blue",1,"9uledqxn","ground_truth",0.368421052631579,0.17741935483871,0.980912233405001,1,0.980912233405001,NA,NA,NA,NA
"3425","9uledqxn","opposite",4,NA,NA,"normal",25,"With","First","false",2,2,4,"green",-1,"9uledqxn","ground_truth",0.354838709677419,0.17741935483871,0.126838163462501,-1,0.873161836537499,NA,NA,NA,NA
"3426","9uledqxn","opposite",2,NA,NA,"normal",26,"With","First","false",5,2,4,"blue",1,"9uledqxn","ground_truth",0.354838709677419,0.17910447761194,0.883774318820335,1,0.883774318820335,NA,NA,NA,NA
"3427","9uledqxn","opposite",3,NA,NA,"normal",27,"With","First","false",0,2,4,"green",-1,"9uledqxn","ground_truth",0.358208955223881,0.17910447761194,0.519510415702947,1,0.519510415702947,NA,NA,NA,NA
"3428","9uledqxn","opposite",3,NA,NA,"normal",28,"With","First","false",4,2,4,"blue",1,"9uledqxn","ground_truth",0.358208955223881,0.194444444444444,0.493360612052837,-1,0.506639387947163,NA,NA,NA,NA
"3429","9uledqxn","random",3,NA,NA,"normal",1,"With","First","false",2,1,1,"green",-1,"9uledqxn","ground_truth",0.5,0.5,0.5,0,0.5,NA,NA,NA,NA
"3430","9uledqxn","random",4,NA,NA,"normal",2,"With","First","false",0,1,1,"green",-1,"9uledqxn","ground_truth",0.5,0.428571428571429,0.417887997891784,-1,0.582112002108216,NA,NA,NA,NA
"3431","9uledqxn","random",3,NA,NA,"normal",3,"With","First","false",3,1,1,"blue",1,"9uledqxn","ground_truth",0.5,0.333333333333333,0.373139187980239,-1,0.626860812019761,NA,NA,NA,NA
"3432","9uledqxn","random",4,NA,NA,"normal",4,"With","First","false",4,1,1,"blue",1,"9uledqxn","ground_truth",0.571428571428571,0.333333333333333,0.429214246294622,-1,0.570785753705378,NA,NA,NA,NA
"3433","9uledqxn","random",4,NA,NA,"normal",5,"With","First","false",1,1,1,"green",-1,"9uledqxn","ground_truth",0.666666666666667,0.333333333333333,0.5,0,0.5,NA,NA,NA,NA
"3434","9uledqxn","random",3,NA,NA,"normal",6,"With","First","false",1,1,1,"green",-1,"9uledqxn","ground_truth",0.666666666666667,0.294117647058824,0.505974478052515,1,0.505974478052515,NA,NA,NA,NA
"3435","9uledqxn","random",4,NA,NA,"normal",7,"With","First","false",4,1,1,"blue",1,"9uledqxn","ground_truth",0.666666666666667,0.318181818181818,0.481255781544096,-1,0.518744218455904,NA,NA,NA,NA
"3436","9uledqxn","random",3,NA,NA,"normal",8,"With","First","false",0,1,2,"green",-1,"9uledqxn","ground_truth",0.705882352941177,0.318181818181818,0.480953644082839,-1,0.519046355917161,NA,NA,NA,NA
"3437","9uledqxn","random",4,NA,NA,"normal",9,"With","First","false",4,1,2,"blue",1,"9uledqxn","ground_truth",0.705882352941177,0.333333333333333,0.513971479282274,1,0.513971479282274,NA,NA,NA,NA
"3438","9uledqxn","random",1,NA,NA,"normal",10,"With","First","false",2,1,2,"blue",1,"9uledqxn","ground_truth",0.727272727272727,0.333333333333333,0.36860027399092,-1,0.63139972600908,NA,NA,NA,NA
"3439","9uledqxn","random",2,NA,NA,"normal",11,"With","First","false",2,1,2,"green",-1,"9uledqxn","ground_truth",0.62962962962963,0.333333333333333,0.544130102364849,1,0.544130102364849,NA,NA,NA,NA
"3440","9uledqxn","random",5,NA,NA,"normal",12,"With","First","false",0,1,2,"green",-1,"9uledqxn","ground_truth",0.62962962962963,0.375,0.51512089489643,1,0.51512089489643,NA,NA,NA,NA
"3441","9uledqxn","random",2,NA,NA,"normal",13,"With","First","false",3,1,2,"green",-1,"9uledqxn","ground_truth",0.62962962962963,0.324324324324324,0.556712159269151,1,0.556712159269151,NA,NA,NA,NA
"3442","9uledqxn","random",4,NA,NA,"normal",14,"With","First","false",2,1,2,"blue",1,"9uledqxn","ground_truth",0.62962962962963,0.357142857142857,0.48737713343336,-1,0.51262286656664,NA,NA,NA,NA
"3443","9uledqxn","random",2,NA,NA,"normal",15,"With","First","false",1,2,3,"green",-1,"9uledqxn","ground_truth",0.65625,0.357142857142857,0.483040865529054,-1,0.516959134470946,NA,NA,NA,NA
"3444","9uledqxn","random",1,NA,NA,"normal",16,"With","First","false",5,2,3,"blue",1,"9uledqxn","ground_truth",0.65625,0.382978723404255,0.42996071222536,-1,0.57003928777464,NA,NA,NA,NA
"3445","9uledqxn","random",2,NA,NA,"normal",17,"With","First","false",3,2,3,"green",-1,"9uledqxn","ground_truth",0.594594594594595,0.382978723404255,0.521013408395031,1,0.521013408395031,NA,NA,NA,NA
"3446","9uledqxn","random",1,NA,NA,"normal",18,"With","First","false",3,2,3,"blue",1,"9uledqxn","ground_truth",0.594594594594595,0.403846153846154,0.510253362604785,1,0.510253362604785,NA,NA,NA,NA
"3447","9uledqxn","random",3,NA,NA,"normal",19,"With","First","false",3,2,3,"blue",1,"9uledqxn","ground_truth",0.547619047619048,0.403846153846154,0.491426609808307,-1,0.508573390191693,NA,NA,NA,NA
"3448","9uledqxn","random",2,NA,NA,"normal",20,"With","First","false",4,2,3,"blue",1,"9uledqxn","ground_truth",0.553191489361702,0.403846153846154,0.535135144106146,1,0.535135144106146,NA,NA,NA,NA
"3449","9uledqxn","random",3,NA,NA,"normal",21,"With","First","false",4,2,3,"blue",1,"9uledqxn","ground_truth",0.538461538461538,0.403846153846154,0.49148437138352,-1,0.50851562861648,NA,NA,NA,NA
"3450","9uledqxn","random",3,NA,NA,"normal",22,"With","First","false",5,2,4,"blue",1,"9uledqxn","ground_truth",0.543859649122807,0.403846153846154,0.493860644936204,-1,0.506139355063796,NA,NA,NA,NA
"3451","9uledqxn","random",3,NA,NA,"normal",23,"With","First","false",2,2,4,"green",-1,"9uledqxn","ground_truth",0.548387096774194,0.403846153846154,0.495768437628031,-1,0.504231562371969,NA,NA,NA,NA
"3452","9uledqxn","random",3,NA,NA,"normal",24,"With","First","false",1,2,4,"green",-1,"9uledqxn","ground_truth",0.548387096774194,0.403508771929825,0.494781122898709,-1,0.505218877101291,NA,NA,NA,NA
"3453","9uledqxn","random",2,NA,NA,"normal",25,"With","First","false",2,2,4,"green",-1,"9uledqxn","ground_truth",0.548387096774194,0.403225806451613,0.540294836921658,1,0.540294836921658,NA,NA,NA,NA
"3454","9uledqxn","random",3,NA,NA,"normal",26,"With","First","false",1,2,4,"green",-1,"9uledqxn","ground_truth",0.548387096774194,0.417910447761194,0.493885882926214,-1,0.506114117073786,NA,NA,NA,NA
"3455","9uledqxn","random",1,NA,NA,"normal",27,"With","First","false",5,2,4,"blue",1,"9uledqxn","ground_truth",0.548387096774194,0.416666666666667,0.562848629439149,1,0.562848629439149,NA,NA,NA,NA
"3456","9uledqxn","random",4,NA,NA,"normal",28,"With","First","false",3,2,4,"blue",1,"9uledqxn","ground_truth",0.522388059701492,0.416666666666667,0.428423513664943,-1,0.571576486335057,NA,NA,NA,NA
"3457","9uledqxn","bluebias",2,NA,NA,"normal",1,"With","First","false",0,1,1,"green",-1,"9uledqxn","ground_truth",0.5,0.5,0.5,0,0.5,NA,NA,NA,NA
"3458","9uledqxn","bluebias",5,NA,NA,"normal",2,"With","First","false",4,1,1,"blue",1,"9uledqxn","ground_truth",0.5,0.571428571428571,0.792050628887466,1,0.792050628887466,NA,NA,NA,NA
"3459","9uledqxn","bluebias",4,NA,NA,"normal",3,"With","First","false",5,1,1,"blue",1,"9uledqxn","ground_truth",0.857142857142857,0.571428571428571,0.66328521709101,1,0.66328521709101,NA,NA,NA,NA
"3460","9uledqxn","bluebias",5,NA,NA,"normal",4,"With","First","false",2,1,1,"blue",1,"9uledqxn","ground_truth",0.833333333333333,0.571428571428571,0.909696492041365,1,0.909696492041365,NA,NA,NA,NA
"3461","9uledqxn","bluebias",2,NA,NA,"normal",5,"With","First","false",1,1,1,"green",-1,"9uledqxn","ground_truth",0.882352941176471,0.571428571428571,0.083130413111352,-1,0.916869586888648,NA,NA,NA,NA
"3462","9uledqxn","bluebias",4,NA,NA,"normal",6,"With","First","false",1,1,1,"green",-1,"9uledqxn","ground_truth",0.882352941176471,0.583333333333333,0.728451082770672,1,0.728451082770672,NA,NA,NA,NA
"3463","9uledqxn","bluebias",5,NA,NA,"normal",7,"With","First","false",4,1,1,"blue",1,"9uledqxn","ground_truth",0.882352941176471,0.470588235294118,0.90020253827813,1,0.90020253827813,NA,NA,NA,NA
"3464","9uledqxn","bluebias",4,NA,NA,"normal",8,"With","First","false",5,1,2,"blue",1,"9uledqxn","ground_truth",0.909090909090909,0.470588235294118,0.580796571044377,1,0.580796571044377,NA,NA,NA,NA
"3465","9uledqxn","bluebias",5,NA,NA,"normal",9,"With","First","false",5,1,2,"blue",1,"9uledqxn","ground_truth",0.888888888888889,0.470588235294118,0.901608746208612,1,0.901608746208612,NA,NA,NA,NA
"3466","9uledqxn","bluebias",4,NA,NA,"normal",10,"With","First","false",0,1,2,"green",-1,"9uledqxn","ground_truth",0.90625,0.470588235294118,0.593916350461431,1,0.593916350461431,NA,NA,NA,NA
"3467","9uledqxn","bluebias",3,NA,NA,"normal",11,"With","First","false",1,1,2,"green",-1,"9uledqxn","ground_truth",0.90625,0.409090909090909,0.18539206477354,-1,0.81460793522646,NA,NA,NA,NA
"3468","9uledqxn","bluebias",5,NA,NA,"normal",12,"With","First","false",3,1,2,"blue",1,"9uledqxn","ground_truth",0.90625,0.407407407407407,0.873566342258361,1,0.873566342258361,NA,NA,NA,NA
"3469","9uledqxn","bluebias",5,NA,NA,"normal",13,"With","First","false",1,1,2,"blue",1,"9uledqxn","ground_truth",0.918918918918919,0.407407407407407,0.880222294618834,1,0.880222294618834,NA,NA,NA,NA
"3470","9uledqxn","bluebias",1,NA,NA,"normal",14,"With","First","false",1,1,2,"green",-1,"9uledqxn","ground_truth",0.928571428571429,0.407407407407407,0.00442814929448161,-1,0.995571850705518,NA,NA,NA,NA
"3471","9uledqxn","bluebias",3,NA,NA,"normal",15,"With","First","false",0,2,3,"green",-1,"9uledqxn","ground_truth",0.928571428571429,0.46875,0.129941187241222,-1,0.870058812758778,NA,NA,NA,NA
"3472","9uledqxn","bluebias",2,NA,NA,"normal",16,"With","First","false",3,2,3,"blue",1,"9uledqxn","ground_truth",0.928571428571429,0.459459459459459,0.0202014006662134,-1,0.979798599333787,NA,NA,NA,NA
"3473","9uledqxn","bluebias",3,NA,NA,"normal",17,"With","First","false",0,2,3,"green",-1,"9uledqxn","ground_truth",0.872340425531915,0.459459459459459,0.258211519241973,-1,0.741788480758027,NA,NA,NA,NA
"3474","9uledqxn","bluebias",3,NA,NA,"normal",18,"With","First","false",3,2,3,"blue",1,"9uledqxn","ground_truth",0.872340425531915,0.452380952380952,0.25555936107534,-1,0.74444063892466,NA,NA,NA,NA
"3475","9uledqxn","bluebias",3,NA,NA,"normal",19,"With","First","false",0,2,3,"green",-1,"9uledqxn","ground_truth",0.846153846153846,0.452380952380952,0.308470266298399,-1,0.691529733701601,NA,NA,NA,NA
"3476","9uledqxn","bluebias",1,NA,NA,"normal",20,"With","First","false",1,2,3,"green",-1,"9uledqxn","ground_truth",0.846153846153846,0.446808510638298,0.0309703388953263,-1,0.969029661104674,NA,NA,NA,NA
"3477","9uledqxn","bluebias",5,NA,NA,"normal",21,"With","First","false",5,2,3,"blue",1,"9uledqxn","ground_truth",0.846153846153846,0.480769230769231,0.90999087545062,1,0.90999087545062,NA,NA,NA,NA
"3478","9uledqxn","bluebias",3,NA,NA,"normal",22,"With","First","false",3,2,4,"green",-1,"9uledqxn","ground_truth",0.859649122807018,0.480769230769231,0.28698002302027,-1,0.71301997697973,NA,NA,NA,NA
"3479","9uledqxn","bluebias",5,NA,NA,"normal",23,"With","First","false",3,2,4,"blue",1,"9uledqxn","ground_truth",0.859649122807018,0.473684210526316,0.911866099505767,1,0.911866099505767,NA,NA,NA,NA
"3480","9uledqxn","bluebias",5,NA,NA,"normal",24,"With","First","false",1,2,4,"green",-1,"9uledqxn","ground_truth",0.870967741935484,0.473684210526316,0.91665289753383,1,0.91665289753383,NA,NA,NA,NA
"3481","9uledqxn","bluebias",3,NA,NA,"normal",25,"With","First","false",3,2,4,"green",-1,"9uledqxn","ground_truth",0.870967741935484,0.435483870967742,0.252057632443278,-1,0.747942367556722,NA,NA,NA,NA
"3482","9uledqxn","bluebias",4,NA,NA,"normal",26,"With","First","false",3,2,4,"blue",1,"9uledqxn","ground_truth",0.870967741935484,0.432835820895522,0.609692676964436,1,0.609692676964436,NA,NA,NA,NA
"3483","9uledqxn","bluebias",3,NA,NA,"normal",27,"With","First","false",0,2,4,"green",-1,"9uledqxn","ground_truth",0.865671641791045,0.432835820895522,0.262286820470206,-1,0.737713179529794,NA,NA,NA,NA
"3484","9uledqxn","bluebias",4,NA,NA,"normal",28,"With","First","false",5,2,4,"blue",1,"9uledqxn","ground_truth",0.865671641791045,0.430555555555556,0.612189474821568,1,0.612189474821568,NA,NA,NA,NA
"3485","9uledqxn","helpful",0,NA,NA,"normal",1,"With","First","false",1,1,1,"green",-1,"9uledqxn","ground_truth",0.5,0.5,0.5,1,0.5,NA,NA,NA,NA
"3486","9uledqxn","helpful",4,NA,NA,"normal",2,"With","First","false",2,1,1,"blue",1,"9uledqxn","ground_truth",0.5,0.857142857142857,0.930083678071915,1,0.930083678071915,NA,NA,NA,NA
"3487","9uledqxn","helpful",4,NA,NA,"normal",3,"With","First","false",3,1,1,"blue",1,"9uledqxn","ground_truth",0.714285714285714,0.857142857142857,0.961087958932538,1,0.961087958932538,NA,NA,NA,NA
"3488","9uledqxn","helpful",2,NA,NA,"normal",4,"With","First","false",3,1,1,"green",-1,"9uledqxn","ground_truth",0.75,0.857142857142857,0.47355088003902,-1,0.52644911996098,NA,NA,NA,NA
"3489","9uledqxn","helpful",1,NA,NA,"normal",5,"With","First","false",2,1,1,"green",-1,"9uledqxn","ground_truth",0.75,0.75,0.0831974759739475,-1,0.916802524026052,NA,NA,NA,NA
"3490","9uledqxn","helpful",1,NA,NA,"normal",6,"With","First","false",1,1,1,"green",-1,"9uledqxn","ground_truth",0.75,0.764705882352941,0.0793815530277801,-1,0.92061844697222,NA,NA,NA,NA
"3491","9uledqxn","helpful",1,NA,NA,"normal",7,"With","First","false",1,1,1,"green",-1,"9uledqxn","ground_truth",0.75,0.772727272727273,0.0772823683984761,-1,0.922717631601524,NA,NA,NA,NA
"3492","9uledqxn","helpful",1,NA,NA,"normal",8,"With","First","false",0,1,2,"green",-1,"9uledqxn","ground_truth",0.75,0.777777777777778,0.0759532114391032,-1,0.924046788560897,NA,NA,NA,NA
"3493","9uledqxn","helpful",4,NA,NA,"normal",9,"With","First","false",5,1,2,"blue",1,"9uledqxn","ground_truth",0.75,0.78125,0.960846503672368,1,0.960846503672368,NA,NA,NA,NA
"3494","9uledqxn","helpful",4,NA,NA,"normal",10,"With","First","false",3,1,2,"blue",1,"9uledqxn","ground_truth",0.764705882352941,0.78125,0.962724446309631,1,0.962724446309631,NA,NA,NA,NA
"3495","9uledqxn","helpful",2,NA,NA,"normal",11,"With","First","false",1,1,2,"green",-1,"9uledqxn","ground_truth",0.772727272727273,0.78125,0.272378120784581,-1,0.727621879215419,NA,NA,NA,NA
"3496","9uledqxn","helpful",5,NA,NA,"normal",12,"With","First","false",2,1,2,"blue",1,"9uledqxn","ground_truth",0.772727272727273,0.756756756756757,0.994531509036671,1,0.994531509036671,NA,NA,NA,NA
"3497","9uledqxn","helpful",1,NA,NA,"normal",13,"With","First","false",1,1,2,"green",-1,"9uledqxn","ground_truth",0.814814814814815,0.756756756756757,0.0232620058004479,-1,0.976737994199552,NA,NA,NA,NA
"3498","9uledqxn","helpful",3,NA,NA,"normal",14,"With","First","false",4,1,2,"blue",1,"9uledqxn","ground_truth",0.814814814814815,0.761904761904762,0.678321846675614,1,0.678321846675614,NA,NA,NA,NA
"3499","9uledqxn","helpful",4,NA,NA,"normal",15,"With","First","false",2,2,3,"blue",1,"9uledqxn","ground_truth",0.78125,0.761904761904762,0.958155688728384,1,0.958155688728384,NA,NA,NA,NA
"3500","9uledqxn","helpful",2,NA,NA,"normal",16,"With","First","false",4,2,3,"blue",1,"9uledqxn","ground_truth",0.783783783783784,0.761904761904762,0.224417038528359,-1,0.775582961471641,NA,NA,NA,NA
"3501","9uledqxn","helpful",4,NA,NA,"normal",17,"With","First","false",5,2,3,"blue",1,"9uledqxn","ground_truth",0.738095238095238,0.761904761904762,0.957320567326937,1,0.957320567326937,NA,NA,NA,NA
"3502","9uledqxn","helpful",0,NA,NA,"normal",18,"With","First","false",0,2,3,"green",-1,"9uledqxn","ground_truth",0.74468085106383,0.761904761904762,0.00665216561770123,-1,0.993347834382299,NA,NA,NA,NA
"3503","9uledqxn","helpful",5,NA,NA,"normal",19,"With","First","false",3,2,3,"blue",1,"9uledqxn","ground_truth",0.74468085106383,0.787234042553192,0.996575046225332,1,0.996575046225332,NA,NA,NA,NA
"3504","9uledqxn","helpful",3,NA,NA,"normal",20,"With","First","false",3,2,3,"blue",1,"9uledqxn","ground_truth",0.769230769230769,0.787234042553192,0.781208532682066,1,0.781208532682066,NA,NA,NA,NA
"3505","9uledqxn","helpful",5,NA,NA,"normal",21,"With","First","false",3,2,3,"blue",1,"9uledqxn","ground_truth",0.754385964912281,0.787234042553192,0.996743892946537,1,0.996743892946537,NA,NA,NA,NA
"3506","9uledqxn","helpful",5,NA,NA,"normal",22,"With","First","false",5,2,4,"blue",1,"9uledqxn","ground_truth",0.774193548387097,0.787234042553192,0.997112386995337,1,0.997112386995337,NA,NA,NA,NA
"3507","9uledqxn","helpful",5,NA,NA,"normal",23,"With","First","false",4,2,4,"blue",1,"9uledqxn","ground_truth",0.791044776119403,0.787234042553192,0.997388360907693,1,0.997388360907693,NA,NA,NA,NA
"3508","9uledqxn","helpful",2,NA,NA,"normal",24,"With","First","false",0,2,4,"green",-1,"9uledqxn","ground_truth",0.805555555555556,0.787234042553192,0.194519937620097,-1,0.805480062379903,NA,NA,NA,NA
"3509","9uledqxn","helpful",0,NA,NA,"normal",25,"With","First","false",1,2,4,"green",-1,"9uledqxn","ground_truth",0.805555555555556,0.769230769230769,0.00160469238550083,-1,0.998395307614499,NA,NA,NA,NA
"3510","9uledqxn","helpful",0,NA,NA,"normal",26,"With","First","false",0,2,4,"green",-1,"9uledqxn","ground_truth",0.805555555555556,0.789473684210526,0.00142341371805485,-1,0.998576586281945,NA,NA,NA,NA
"3511","9uledqxn","helpful",1,NA,NA,"normal",27,"With","First","false",2,2,4,"green",-1,"9uledqxn","ground_truth",0.805555555555556,0.806451612903226,0.0184895943694128,-1,0.981510405630587,NA,NA,NA,NA
"3512","9uledqxn","helpful",0,NA,NA,"normal",28,"With","First","false",0,2,4,"green",-1,"9uledqxn","ground_truth",0.805555555555556,0.805970149253731,0.00129644077003856,-1,0.998703559229961,NA,NA,NA,NA
"3513","uu6sywal","opposite",1,NA,NA,"normal",1,"With","First","false",3,1,1,"blue",1,"uu6sywal","ground_truth",0.5,0.5,0.5,0,0.5,NA,NA,NA,NA
"3514","uu6sywal","opposite",1,NA,NA,"normal",2,"With","First","false",3,1,1,"blue",1,"uu6sywal","ground_truth",0.285714285714286,0.5,0.649942565592422,1,0.649942565592422,NA,NA,NA,NA
"3515","uu6sywal","opposite",2,NA,NA,"normal",3,"With","First","false",5,1,1,"blue",1,"uu6sywal","ground_truth",0.25,0.5,0.580608215620099,1,0.580608215620099,NA,NA,NA,NA
"3516","uu6sywal","opposite",4,NA,NA,"normal",4,"With","First","false",3,1,1,"green",-1,"uu6sywal","ground_truth",0.294117647058824,0.5,0.201550108837952,-1,0.798449891162048,NA,NA,NA,NA
"3517","uu6sywal","opposite",1,NA,NA,"normal",5,"With","First","false",4,1,1,"blue",1,"uu6sywal","ground_truth",0.294117647058824,0.285714285714286,0.861129870412312,1,0.861129870412312,NA,NA,NA,NA
